taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x781caf04d98a281712caf1677877c442789fdb68,57864,29435,0.5086927969030831,29893.035922328247,0.5166085290047049
0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,1840,1363,0.7407608695652174,29210.127980323676,15.875069554523737
0x398900e95487c704ac3b52fd653e1697d32227b1,2326,1002,0.4307824591573517,27799.203557242265,11.951506258487646
0xba664f999a18dce0aac6af698af434924a24f59d,590,559,0.9474576271186441,26459.5780107139,44.84674239104051
0xd1ecfa3e7d221851663f739626dcd15fca565d8e,1052,877,0.8336501901140685,23311.814552808246,22.159519536889967
0xd6321c049c527e8a622d6aa35f514ae74f798afb,1626,824,0.5067650676506765,23302.01035792263,14.330879678919207
0x7a146c5e70c092d06be27097a5c770b49d0bd748,16327,8665,0.5307159919152324,21327.818971072746,1.3062913561017178
0x0224bb9eb0a5c9fd261ac9123a72cbdd5748292a,324,208,0.6419753086419753,21313.538772708467,65.7825270762607
0x9cdda449d7cedf1072d74982a5dc2349df3d3e97,4044,2595,0.6416913946587537,21004.63119407573,5.1940235395835135
0x5999ebfa145490e0280dd246856a5b3605f7ae94,813,508,0.6248462484624846,20837.55515659616,25.63044914710475
0x56c5e91f0ff58e9015011a18b61509b68192dbcf,477,341,0.7148846960167715,20560.129553717325,43.10299696796085
0x662244931c392df70bd064fa91f838eea0bfd7a9,676,450,0.665680473372781,19425.235920305084,28.73555609512586
0x9fc0f60f4a94ffd4015d8056e3f0a9e2b5ed53dd,636,278,0.4371069182389937,17171.02994275796,26.998474752764086
0x030a01fff8762c0747b6dbc589b28ee6cea8acfc,2819,1672,0.5931181269953885,17044.750054950844,6.046381715129778
0xe7a3cd81b59acfa06d21df09beb57b84b794e60a,59,50,0.847457627118644,16665.079045268263,282.4589668689536
0xfffadf38a520cd5a0035ff52d7fceb436a08864b,8216,5763,0.7014362220058422,15165.11045237974,1.8458021485369693
0x2863ce4d826552cc8b3d0a14e25b781eef2c0e3e,1313,731,0.5567402894135567,14879.350287959402,11.332330760060474
0xff20a2d4bc4d72edc44bf8846e0c750d7c602efc,341,261,0.7653958944281525,12483.502093957086,36.608510539463595
0x8b72cb885a6bd4ea9d1da393ca231f0fa3476dbe,1425,694,0.4870175438596491,12107.3132300966,8.4963601614713
0x4a86353a4c7d93f7a68fb802656a253824602220,509,315,0.618860510805501,11722.363757298832,23.030184199015387
0x35877d5656cb71b00819e70b97051013b88123ad,431,257,0.5962877030162413,10676.192545468664,24.77074836535653
0xa9fe4929d4ea1525ca03bd0ff68ea1fbf9e7f135,40,40,1.0,10544.07986418609,263.60199660465224
0xb6e6bc15e534d13c8104f610f21a4aa200c6389d,87,62,0.7126436781609196,10514.541363788292,120.85679728492289
0xa42dcbd880f9b32ad8ea06ef78d3323295f12e9a,309,217,0.7022653721682848,10146.15348382728,32.83544816772582
0xd73507a52756c616b6b37d516f8df3b8d1cc968e,85,48,0.5647058823529412,9826.257368532431,115.60302786508743
0x0b9168da5620dfab028b53c753a3be88d585ae77,103,47,0.4563106796116505,9694.342843745517,94.11983343442249
0x648c1b713d6dbccdb11dde75229f9627b8d3d256,276,178,0.644927536231884,9431.156045025502,34.170855235599646
0x6e82b93eb57b01a63027bd0c6d2f3f04934a752c,7802,3934,0.5042296846962318,9255.035958519999,1.1862389077826196
0xac4502d32af912ac03deaece6b294d3c4f8e20c5,4838,3136,0.6482017362546507,8730.956045146648,1.8046622664627217
0xafb8523f97af6a310d9c03d4290a81c09c3bd9c1,305,226,0.740983606557377,8459.151334115926,27.734922406937464
0x957015a2400c13cfb8fd2a5d97c2b0b8f9adc030,92,58,0.6304347826086957,8275.626726301276,89.95246441631822
0x23f21995b500bd070687698640a46115f804a919,183,148,0.8087431693989071,7931.592676627944,43.3420364843057
0xd38ad20037839959d89165cf448568d584b28d26,1053,565,0.5365622032288699,7556.849502557576,7.176495254090765
0xdfbaf535efbbcd21704445171468ad9157a180eb,91,43,0.4725274725274725,7135.833781686778,78.41575584271185
0x163087b61d6aa1ec550741472d723c698242e3fd,4038,1804,0.4467558197127291,6695.985275371247,1.6582430102454797
0xbb9c165825e9f233d1f611b50b193fe94513072b,665,472,0.7097744360902256,6417.339806780508,9.650135047790238
0x89512cb032171e288c9b9a4080e6079def3543ef,167,70,0.41916167664670656,6400.222067803904,38.32468304074194
0x670d76669e567a24a9876f92310436d029020825,371,238,0.6415094339622641,6062.829777624079,16.341859238878918
0x76062e7bbfc0fb783487ff884960c4bc17962836,698,394,0.5644699140401146,5914.62412209643,8.473673527358782
