taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0xef75262a7aa508735c9461c6ce3370376d585d78,5761,2829,0.49106057976045825,33820.74088858205,5.870637196421116
0x5fe0c26ab86beee51a32e726559b8fadace5d994,5843,3035,0.519424952935136,32344.880788492723,5.535663321665706
0x145c5dad6033a1de0930dc1ec9ae107fc61f43bc,1460,955,0.6541095890410958,30903.05966230004,21.166479220753452
0x02295cb6e8c96e8e9c66044d0f102438cd81ea6c,3858,1928,0.4997407983411094,28824.183617936378,7.471276209936852
0x3f085518960a0462b5b9dc076c909dd77cd7ed44,2371,1333,0.5622100379586672,28259.679196492427,11.918886206871543
0x8717e750e5e20cd0e28e39280e960cc020fb49a8,5932,3036,0.5118004045853001,25317.711237084477,4.267989082448496
0x5d5ebe07e4ef91beef558605383cef07d4347004,2262,1149,0.5079575596816976,24992.38578129943,11.048800080150057
0x36793b6050bbebb198d652f2975f19531d442bac,3791,2033,0.5362701134265365,24732.476547335307,6.523998034116409
0x7b88161f737e26b60bc86a3adf9089aaf1285d08,2020,938,0.4643564356435644,22847.124379543602,11.310457613635446
0xc9966221540a89efa8063572555c2d690ee8bb65,9952,5063,0.508741961414791,22835.70063493333,2.294584067015005
0x5fad92854594fe545456ccffd92749e65d241d0a,276,214,0.7753623188405797,19948.20887014027,72.27611909471113
0x6e82b93eb57b01a63027bd0c6d2f3f04934a752c,11789,5972,0.5065739248451947,17925.49233792679,1.520526960550241
0x9fc0f60f4a94ffd4015d8056e3f0a9e2b5ed53dd,636,278,0.4371069182389937,17171.02994275796,26.998474752764086
0x2ac130ba3b2a5fcff85c62afe18760f45db345db,424,265,0.625,17115.726156441637,40.36727867085292
0xd1a463f77d45ac8b8e3f8ee4eac0032638a683ce,412,196,0.47572815533980584,16095.20553204374,39.066032844766355
0x21e64338c32e39ecdc56c9dda2fa4bf81d3dcbd8,499,281,0.56312625250501,15394.604715631363,30.850911253770267
0x78f7ba025c366404e74c4315d2895bda4ce62c5d,1095,638,0.582648401826484,14530.937002191144,13.270262102457666
0xde6e74aea7fd9a9866e801489feb489f21e20169,73,40,0.547945205479452,14288.706583768948,195.73570662697188
0xe8e126c2e5e02a7e44c80c46e1452081326777bf,1691,885,0.5233589591957422,13628.730379869368,8.05956852742127
0x8c58ca0aa244274d589cbd502167983d4c1de330,1409,803,0.5699077359829666,13580.560486923338,9.638438954523306
0x49ede3051b4243a635b59893a63eade0a18ba2fb,303,140,0.46204620462046203,13572.517644396132,44.79378760526776
0x52b4c780a1235a767ee188dd1887a196714834a8,2531,1294,0.5112603713947057,13269.172871870642,5.2426601627304
0xd1ad008f3b556231878dd59ee6fd1b45c925fabc,831,465,0.5595667870036101,13266.516015517409,15.964519874268843
0x3df855f1eeda7e33841065af22ec85e5225aa696,338,247,0.7307692307692307,13189.514752728717,39.022232996238806
0xc1f7a546505fa29e6293536878deadeda748c4e5,711,431,0.6061884669479606,12625.449490349378,17.757312925948494
